Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Yell_July18_Site1J_S99_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.008531695247845746)	(21.0, 0.0)	(22.0, 0.008531695247845746)	(23.0, 0.008531695247845746)	(24.0, 0.008531695247845746)	(25.0, 0.034126780991382985)	(26.0, 0.06825356198276597)	(27.0, 0.07678525723061172)	(28.0, 0.2900776384267554)	(29.0, 0.5545601911099736)	(30.0, 0.9043596962716492)	(31.0, 2.0049483832437502)	(32.0, 2.7642692603020222)	(33.0, 4.351164576401331)	(34.0, 14.410033273611466)	(35.0, 16.722122685777663)	(36.0, 9.035065267468646)	(37.0, 8.079515399709921)	(38.0, 6.961863322242129)	(39.0, 3.822199471034895)	(40.0, 2.5509768791058782)	(41.0, 1.9793532975002133)	(42.0, 2.030543468987288)	(43.0, 3.898984728265506)	(44.0, 3.864857947274123)	(45.0, 1.9793532975002133)	(46.0, 0.776384267553963)	(47.0, 0.5289651053664363)	(48.0, 1.1432471632113301)	(49.0, 0.38392628615305857)	(50.0, 0.13650712396553194)	(51.0, 0.2047606859482979)	(52.0, 0.13650712396553194)	(53.0, 0.07678525723061172)	(54.0, 0.034126780991382985)	(55.0, 0.09384864772630322)	(56.0, 0.1791656002047607)	(57.0, 0.8617012200324203)	(58.0, 1.8087193925432985)	(59.0, 0.9299547820151864)	(60.0, 0.9214230867673407)	(61.0, 1.049398515485027)	(62.0, 0.6398771435884311)	(63.0, 0.34979950516167563)	(64.0, 0.17063390495691494)	(65.0, 0.12797542871768622)	(66.0, 0.06825356198276597)	(67.0, 0.09384864772630322)	(68.0, 0.10238034297414896)	(69.0, 0.10238034297414896)	(70.0, 0.08531695247845747)	(71.0, 0.06825356198276597)	(72.0, 0.09384864772630322)	(73.0, 0.06825356198276597)	(74.0, 0.07678525723061172)	(75.0, 0.10238034297414896)	(76.0, 0.10238034297414896)	(77.0, 0.1109120382219947)	(78.0, 0.1791656002047607)	(79.0, 0.24741916218752666)	(80.0, 0.15357051446122344)	(81.0, 0.12797542871768622)	(82.0, 0.08531695247845747)	(83.0, 0.07678525723061172)	(84.0, 0.06825356198276597)	(85.0, 0.06825356198276597)	(86.0, 0.07678525723061172)	(87.0, 0.4265847623922873)	(88.0, 0.2303557716918352)	(89.0, 0.034126780991382985)	(90.0, 0.042658476239228735)	(91.0, 0.017063390495691493)	(92.0, 0.017063390495691493)	(93.0, 0.017063390495691493)	(94.0, 0.017063390495691493)	(95.0, 0.02559508574353724)	(96.0, 0.017063390495691493)	(97.0, 0.008531695247845746)	(98.0, 0.017063390495691493)	(99.0, 0.0)	(100.0, 0.0)
Yell_July18_Site1J_S99_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.008620937383258141)	(5.0, 0.008620937383258141)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.008620937383258141)	(20.0, 0.017241874766516282)	(21.0, 0.0)	(22.0, 0.008620937383258141)	(23.0, 0.008620937383258141)	(24.0, 0.02586281214977442)	(25.0, 0.05172562429954884)	(26.0, 0.0862093738325814)	(27.0, 0.16379781028190465)	(28.0, 0.35345843271358374)	(29.0, 0.7672634271099744)	(30.0, 1.5172849794534327)	(31.0, 2.043162159832179)	(32.0, 2.6121440271272163)	(33.0, 5.319118365470272)	(34.0, 14.543521365556483)	(35.0, 15.836661973045205)	(36.0, 8.48300238512601)	(37.0, 4.853587746774333)	(38.0, 3.827696198166614)	(39.0, 3.4569958906865144)	(40.0, 5.491537113135435)	(41.0, 3.448374953303256)	(42.0, 2.491450903761603)	(43.0, 2.1379924710480185)	(44.0, 3.655277450501451)	(45.0, 3.5776890140521282)	(46.0, 1.5603896663697234)	(47.0, 1.0862381102905256)	(48.0, 0.3879421822466163)	(49.0, 0.10345124859909768)	(50.0, 0.10345124859909768)	(51.0, 0.19828155981493722)	(52.0, 0.11207218598235581)	(53.0, 0.1551768728986465)	(54.0, 0.060346561682806985)	(55.0, 0.13793499813213025)	(56.0, 0.09483031121583954)	(57.0, 1.663840914968821)	(58.0, 2.155234345814535)	(59.0, 0.9310612373918791)	(60.0, 1.163826546739849)	(61.0, 1.1983102962728813)	(62.0, 0.5000143682289722)	(63.0, 0.3017328084140349)	(64.0, 0.12069312336561397)	(65.0, 0.09483031121583954)	(66.0, 0.07758843644932326)	(67.0, 0.1551768728986465)	(68.0, 0.20690249719819537)	(69.0, 0.06896749906606513)	(70.0, 0.02586281214977442)	(71.0, 0.07758843644932326)	(72.0, 0.0431046869162907)	(73.0, 0.008620937383258141)	(74.0, 0.017241874766516282)	(75.0, 0.05172562429954884)	(76.0, 0.05172562429954884)	(77.0, 0.10345124859909768)	(78.0, 0.18966062243167908)	(79.0, 0.0862093738325814)	(80.0, 0.017241874766516282)	(81.0, 0.0)	(82.0, 0.017241874766516282)	(83.0, 0.008620937383258141)	(84.0, 0.02586281214977442)	(85.0, 0.02586281214977442)	(86.0, 0.017241874766516282)	(87.0, 0.008620937383258141)	(88.0, 0.008620937383258141)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.008620937383258141)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.017241874766516282)	(96.0, 0.034483749533032564)	(97.0, 0.017241874766516282)	(98.0, 0.02586281214977442)	(99.0, 0.19828155981493722)	(100.0, 1.4713066467427234)
Yell_July18_Site1L_S101_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0014590446175844058)	(16.0, 0.0014590446175844058)	(17.0, 0.0014590446175844058)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0014590446175844058)	(21.0, 0.0014590446175844058)	(22.0, 0.0014590446175844058)	(23.0, 0.0029180892351688115)	(24.0, 0.0029180892351688115)	(25.0, 0.007295223087922028)	(26.0, 0.005836178470337623)	(27.0, 0.01604949079342846)	(28.0, 0.06565700779129825)	(29.0, 0.09629694476057077)	(30.0, 0.24074236190142698)	(31.0, 0.48586185765560713)	(32.0, 0.5792407131810091)	(33.0, 0.8433277889637865)	(34.0, 3.4316729405585225)	(35.0, 4.686451311681111)	(36.0, 3.57320026846421)	(37.0, 2.427850243660451)	(38.0, 1.2066298987423036)	(39.0, 0.7309813534097873)	(40.0, 0.643438676354723)	(41.0, 0.5281741515655549)	(42.0, 0.7149318626163588)	(43.0, 1.1453500248037585)	(44.0, 1.6881146225451573)	(45.0, 0.39540109136537394)	(46.0, 0.07295223087922029)	(47.0, 0.16779013102220666)	(48.0, 0.31661268201581605)	(49.0, 0.06857509702646708)	(50.0, 0.030639936969272523)	(51.0, 0.055443695468207425)	(52.0, 0.06565700779129825)	(53.0, 0.0744112754968047)	(54.0, 0.2976451019872188)	(55.0, 0.7163909072339432)	(56.0, 2.4395226006011264)	(57.0, 5.024949662960694)	(58.0, 6.67658817006624)	(59.0, 15.983833785637163)	(60.0, 17.848492806910034)	(61.0, 15.165309755172313)	(62.0, 7.7168869824039215)	(63.0, 1.291254486562199)	(64.0, 0.7163909072339432)	(65.0, 0.4523038314511658)	(66.0, 0.4435495637456594)	(67.0, 0.4231229390994777)	(68.0, 0.08754267705506434)	(69.0, 0.03939420467477896)	(70.0, 0.005836178470337623)	(71.0, 0.005836178470337623)	(72.0, 0.010213312323090841)	(73.0, 0.0029180892351688115)	(74.0, 0.004377133852753217)	(75.0, 0.011672356940675246)	(76.0, 0.014590446175844056)	(77.0, 0.026262803116519302)	(78.0, 0.08024745396714232)	(79.0, 0.0758703201143891)	(80.0, 0.013131401558259651)	(81.0, 0.0)	(82.0, 0.005836178470337623)	(83.0, 0.014590446175844056)	(84.0, 0.0014590446175844058)	(85.0, 0.0)	(86.0, 0.0029180892351688115)	(87.0, 0.018967580028597275)	(88.0, 0.0029180892351688115)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
Yell_July18_Site1L_S101_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0015028780113918153)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0030057560227836305)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0030057560227836305)	(12.0, 0.0030057560227836305)	(13.0, 0.0015028780113918153)	(14.0, 0.0015028780113918153)	(15.0, 0.0015028780113918153)	(16.0, 0.0030057560227836305)	(17.0, 0.0030057560227836305)	(18.0, 0.0030057560227836305)	(19.0, 0.0030057560227836305)	(20.0, 0.0015028780113918153)	(21.0, 0.0030057560227836305)	(22.0, 0.006011512045567261)	(23.0, 0.004508634034175446)	(24.0, 0.006011512045567261)	(25.0, 0.010520146079742707)	(26.0, 0.012023024091134522)	(27.0, 0.040577706307579016)	(28.0, 0.07965253460376621)	(29.0, 0.20288853153789507)	(30.0, 0.4027713070530065)	(31.0, 0.4268173552352756)	(32.0, 0.674792227114925)	(33.0, 1.229354213318505)	(34.0, 3.575346789101129)	(35.0, 4.380889403207141)	(36.0, 3.1921128961962157)	(37.0, 2.318940771577571)	(38.0, 1.194788019056493)	(39.0, 0.6312087647845624)	(40.0, 0.5094756458618255)	(41.0, 0.7003411533085859)	(42.0, 0.7364102255819894)	(43.0, 0.5094756458618255)	(44.0, 1.0865808022362824)	(45.0, 1.441260012924751)	(46.0, 0.48843535370234)	(47.0, 0.2584950179593923)	(48.0, 0.10219570477464344)	(49.0, 0.040577706307579016)	(50.0, 0.034566194262011754)	(51.0, 0.04358346233036264)	(52.0, 0.06161799846706443)	(53.0, 0.058612242444280795)	(54.0, 0.18936262943536872)	(55.0, 0.5395332060896617)	(56.0, 1.5690046438930552)	(57.0, 4.546205984460242)	(58.0, 5.402846450953576)	(59.0, 15.59837088023565)	(60.0, 18.981349283878625)	(61.0, 11.654818978343528)	(62.0, 12.517470956882429)	(63.0, 1.463803183095628)	(64.0, 0.6823066171718841)	(65.0, 0.5034641338162582)	(66.0, 0.4283202332466674)	(67.0, 0.5034641338162582)	(68.0, 0.06612663250123987)	(69.0, 0.04508634034175446)	(70.0, 0.0075143900569590765)	(71.0, 0.01352590210252634)	(72.0, 0.009017268068350893)	(73.0, 0.012023024091134522)	(74.0, 0.010520146079742707)	(75.0, 0.012023024091134522)	(76.0, 0.018034536136701786)	(77.0, 0.0390748282961872)	(78.0, 0.097687070740468)	(79.0, 0.07213814454680714)	(80.0, 0.018034536136701786)	(81.0, 0.006011512045567261)	(82.0, 0.004508634034175446)	(83.0, 0.01653165812530997)	(84.0, 0.015028780113918153)	(85.0, 0.012023024091134522)	(86.0, 0.006011512045567261)	(87.0, 0.006011512045567261)	(88.0, 0.004508634034175446)	(89.0, 0.0030057560227836305)	(90.0, 0.0075143900569590765)	(91.0, 0.006011512045567261)	(92.0, 0.0015028780113918153)	(93.0, 0.0030057560227836305)	(94.0, 0.006011512045567261)	(95.0, 0.0075143900569590765)	(96.0, 0.006011512045567261)	(97.0, 0.006011512045567261)	(98.0, 0.009017268068350893)	(99.0, 0.02554892619366086)	(100.0, 0.35467921068846925)
Yell_July18_Site1U_S114_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0017345452022479706)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0017345452022479706)	(17.0, 0.0017345452022479706)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0034690904044959413)	(21.0, 0.0017345452022479706)	(22.0, 0.0)	(23.0, 0.0034690904044959413)	(24.0, 0.0034690904044959413)	(25.0, 0.010407271213487824)	(26.0, 0.019079997224727675)	(27.0, 0.058974536876431005)	(28.0, 0.1422327065843336)	(29.0, 0.32262540761812253)	(30.0, 0.7128980781239159)	(31.0, 1.0233816693263027)	(32.0, 1.6061888572816208)	(33.0, 3.9322139734961494)	(34.0, 8.570387844307223)	(35.0, 14.47824880316381)	(36.0, 15.465205023242905)	(37.0, 4.929577464788732)	(38.0, 2.4838687296190938)	(39.0, 1.8195379171581212)	(40.0, 1.1309234718656767)	(41.0, 1.1326580170679248)	(42.0, 1.354679802955665)	(43.0, 1.7258724762367308)	(44.0, 1.5472143204051898)	(45.0, 0.6660653576632207)	(46.0, 0.44577811697772846)	(47.0, 0.5706653715395823)	(48.0, 0.9522653160341359)	(49.0, 0.38680358010129745)	(50.0, 0.3295635884271144)	(51.0, 0.3590508568653299)	(52.0, 0.4769999306181919)	(53.0, 0.5325053770901269)	(54.0, 0.48914174703392777)	(55.0, 0.47873447582043993)	(56.0, 0.648719905640741)	(57.0, 0.7493235273711233)	(58.0, 1.0754180253937418)	(59.0, 1.123985291056685)	(60.0, 0.9453271352251439)	(61.0, 0.9522653160341359)	(62.0, 0.9245125927981682)	(63.0, 0.9210435023936724)	(64.0, 0.9869562200790953)	(65.0, 1.0684798445847499)	(66.0, 1.2089780059668356)	(67.0, 1.2627489072365226)	(68.0, 1.2315270935960592)	(69.0, 1.2540761812252827)	(70.0, 1.4049816138208562)	(71.0, 1.6339415805175883)	(72.0, 1.8472906403940887)	(73.0, 1.6443488517310763)	(74.0, 1.5749670436411574)	(75.0, 1.6738361201692915)	(76.0, 1.4466106986748075)	(77.0, 1.755359744674946)	(78.0, 2.058905155068341)	(79.0, 1.3338652605286894)	(80.0, 0.21508360507874832)	(81.0, 0.03642544924720738)	(82.0, 0.18039270103378896)	(83.0, 0.1300908901685978)	(84.0, 0.03295635884271144)	(85.0, 0.0069381808089918826)	(86.0, 0.18039270103378896)	(87.0, 0.29834177478665097)	(88.0, 0.012141816415735793)	(89.0, 0.0017345452022479706)	(90.0, 0.0017345452022479706)	(91.0, 0.0017345452022479706)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0017345452022479706)	(98.0, 0.0017345452022479706)	(99.0, 0.0)	(100.0, 0.0)
Yell_July18_Site1U_S114_R2_001	(0.0, 0.003488514067432977)	(1.0, 0.003488514067432977)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0017442570337164885)	(8.0, 0.0017442570337164885)	(9.0, 0.0)	(10.0, 0.0017442570337164885)	(11.0, 0.003488514067432977)	(12.0, 0.003488514067432977)	(13.0, 0.0017442570337164885)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0017442570337164885)	(18.0, 0.005232771101149465)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0017442570337164885)	(22.0, 0.006977028134865954)	(23.0, 0.003488514067432977)	(24.0, 0.005232771101149465)	(25.0, 0.02441959847203084)	(26.0, 0.027908112539463816)	(27.0, 0.06279325321379359)	(28.0, 0.24419598472030837)	(29.0, 0.5372311663846784)	(30.0, 0.8913153442291256)	(31.0, 1.1721407266574801)	(32.0, 1.8471681987057613)	(33.0, 2.982679527655195)	(34.0, 6.593291587448326)	(35.0, 9.741675533306587)	(36.0, 13.708116027977882)	(37.0, 11.665591041495874)	(38.0, 3.7972475624007953)	(39.0, 1.8053060298965657)	(40.0, 1.4058711691754897)	(41.0, 1.4372677957823865)	(42.0, 1.3448221729954126)	(43.0, 0.8372433761839144)	(44.0, 0.9977150232858315)	(45.0, 1.3308681167256806)	(46.0, 0.9401545411731873)	(47.0, 0.835499119150198)	(48.0, 0.49013622647433325)	(49.0, 0.38373654741762747)	(50.0, 0.3540841778444471)	(51.0, 0.4430412865639881)	(52.0, 0.5128115679126476)	(53.0, 0.49711325460919925)	(54.0, 0.5075787968114981)	(55.0, 0.5459524515532609)	(56.0, 0.7290994400934921)	(57.0, 0.7622403237341054)	(58.0, 1.2157471525003924)	(59.0, 1.0901606460728053)	(60.0, 0.9698069107463675)	(61.0, 0.9541085974429191)	(62.0, 0.9820167099823829)	(63.0, 0.9663183966789345)	(64.0, 1.0779508468367898)	(65.0, 1.1616751844551814)	(66.0, 1.3134255463885158)	(67.0, 1.2436552650398562)	(68.0, 1.3116812893547993)	(69.0, 1.3448221729954126)	(70.0, 1.6832080375364114)	(71.0, 1.9849645043693638)	(72.0, 1.59948369991802)	(73.0, 1.6221590413563345)	(74.0, 1.585529643648288)	(75.0, 1.3640090003662941)	(76.0, 1.5593657881425407)	(77.0, 2.0338037013134254)	(78.0, 1.6814637805026948)	(79.0, 0.44827405766513756)	(80.0, 0.017442570337164884)	(81.0, 0.10988819312413878)	(82.0, 0.20582232997854566)	(83.0, 0.03488514067432977)	(84.0, 0.003488514067432977)	(85.0, 0.005232771101149465)	(86.0, 0.006977028134865954)	(87.0, 0.003488514067432977)	(88.0, 0.003488514067432977)	(89.0, 0.006977028134865954)	(90.0, 0.0017442570337164885)	(91.0, 0.008721285168582442)	(92.0, 0.01220979923601542)	(93.0, 0.01220979923601542)	(94.0, 0.006977028134865954)	(95.0, 0.003488514067432977)	(96.0, 0.0017442570337164885)	(97.0, 0.01046554220229893)	(98.0, 0.017442570337164884)	(99.0, 0.06453751024751007)	(100.0, 0.7674730948352516)
Yell_July18_Site1a_S83_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0006752711213552241)	(10.0, 0.0006752711213552241)	(11.0, 0.0)	(12.0, 0.00033763556067761206)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.00033763556067761206)	(16.0, 0.00033763556067761206)	(17.0, 0.00033763556067761206)	(18.0, 0.0)	(19.0, 0.00033763556067761206)	(20.0, 0.00033763556067761206)	(21.0, 0.00033763556067761206)	(22.0, 0.0013505422427104482)	(23.0, 0.0006752711213552241)	(24.0, 0.0016881778033880604)	(25.0, 0.0027010844854208965)	(26.0, 0.0037139911674537326)	(27.0, 0.005739804531519406)	(28.0, 0.029036658218274638)	(29.0, 0.05672277419383884)	(30.0, 0.10905628609886871)	(31.0, 0.17995975384116725)	(32.0, 0.22182656336519113)	(33.0, 0.3018461912457852)	(34.0, 0.7043077795734989)	(35.0, 1.2394601432475139)	(36.0, 1.296858188562708)	(37.0, 0.8231554969320184)	(38.0, 0.6894518149036839)	(39.0, 0.3815281835657017)	(40.0, 0.4041497661311017)	(41.0, 0.3747754723521494)	(42.0, 0.46256071812832855)	(43.0, 0.6320537695884898)	(44.0, 0.5469696082977316)	(45.0, 0.09994012596057317)	(46.0, 0.04355498732741196)	(47.0, 0.05368405414774032)	(48.0, 0.07427982334907467)	(49.0, 0.04625607181283285)	(50.0, 0.06516366321077913)	(51.0, 0.051320605222997036)	(52.0, 0.04828188517689853)	(53.0, 0.06887765437823286)	(54.0, 0.12728860637545975)	(55.0, 0.49294791858931364)	(56.0, 1.9106796378746067)	(57.0, 7.623473324539804)	(58.0, 15.505913124119337)	(59.0, 16.372285972818087)	(60.0, 14.926192866435875)	(61.0, 12.36624004537822)	(62.0, 7.522182656336519)	(63.0, 5.4504508560186915)	(64.0, 2.815880576051285)	(65.0, 1.10710700346189)	(66.0, 1.187126631342484)	(67.0, 1.3714756474724603)	(68.0, 0.5277243813391077)	(69.0, 0.16037689132186575)	(70.0, 0.03275064938572837)	(71.0, 0.013505422427104483)	(72.0, 0.011141973502361199)	(73.0, 0.011817244623716422)	(74.0, 0.012492515745071646)	(75.0, 0.012830151305749259)	(76.0, 0.0307248360216627)	(77.0, 0.10669283717412543)	(78.0, 0.5270491102177525)	(79.0, 0.5807331643654928)	(80.0, 0.1421445710452747)	(81.0, 0.015531235791170156)	(82.0, 0.0027010844854208965)	(83.0, 0.0013505422427104482)	(84.0, 0.00033763556067761206)	(85.0, 0.00033763556067761206)	(86.0, 0.00033763556067761206)	(87.0, 0.003376355606776121)	(88.0, 0.0013505422427104482)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.00033763556067761206)	(100.0, 0.0004501807475701494)
Yell_July18_Site1a_S83_R2_001	(0.0, 0.0006680815148525655)	(1.0, 0.0010021222722788482)	(2.0, 0.001336163029705131)	(3.0, 0.0006680815148525655)	(4.0, 0.00033404075742628274)	(5.0, 0.00033404075742628274)	(6.0, 0.00033404075742628274)	(7.0, 0.0006680815148525655)	(8.0, 0.0006680815148525655)	(9.0, 0.0016702037871314137)	(10.0, 0.0010021222722788482)	(11.0, 0.0010021222722788482)	(12.0, 0.0010021222722788482)	(13.0, 0.00033404075742628274)	(14.0, 0.00033404075742628274)	(15.0, 0.0010021222722788482)	(16.0, 0.0010021222722788482)	(17.0, 0.0016702037871314137)	(18.0, 0.001336163029705131)	(19.0, 0.0020042445445576963)	(20.0, 0.0023382853019839793)	(21.0, 0.0023382853019839793)	(22.0, 0.003006366816836545)	(23.0, 0.0033404075742628275)	(24.0, 0.0033404075742628275)	(25.0, 0.004342529846541676)	(26.0, 0.014363752569330158)	(27.0, 0.02405093453469236)	(28.0, 0.0387487278614488)	(29.0, 0.09219524904965404)	(30.0, 0.1529906669012375)	(31.0, 0.1726990715893882)	(32.0, 0.2481922827677281)	(33.0, 0.3530810805995809)	(34.0, 0.6467029063772834)	(35.0, 1.057238997254185)	(36.0, 1.2706910412495795)	(37.0, 0.7953510434319793)	(38.0, 0.3868191970996354)	(39.0, 0.277587869421241)	(40.0, 0.41053609087690146)	(41.0, 0.545822597634546)	(42.0, 0.5909180998870942)	(43.0, 0.25086460882713835)	(44.0, 0.3427258171193661)	(45.0, 0.5027313399265556)	(46.0, 0.16100764507946827)	(47.0, 0.06513794769812514)	(48.0, 0.04910399134166356)	(49.0, 0.056786928762468075)	(50.0, 0.04776782831195844)	(51.0, 0.04108701316343277)	(52.0, 0.052778439673352676)	(53.0, 0.06847835527238796)	(54.0, 0.14230136266359647)	(55.0, 0.44494228889180865)	(56.0, 0.808044592214178)	(57.0, 6.663779069896915)	(58.0, 17.47033161339459)	(59.0, 16.20498522426383)	(60.0, 16.77385663416079)	(61.0, 12.20785352090093)	(62.0, 8.090801185621995)	(63.0, 5.277509926577841)	(64.0, 1.5750021712649231)	(65.0, 0.7519257449665625)	(66.0, 1.6003892688293206)	(67.0, 1.292403690482288)	(68.0, 0.13662266978734966)	(69.0, 0.05177631740107383)	(70.0, 0.01202546726734618)	(71.0, 0.014029711811903874)	(72.0, 0.01202546726734618)	(73.0, 0.012359508024772462)	(74.0, 0.01603395635646157)	(75.0, 0.01336163029705131)	(76.0, 0.0290615458960866)	(77.0, 0.303643048500491)	(78.0, 0.8314274452340178)	(79.0, 0.21846265535678894)	(80.0, 0.008016978178230785)	(81.0, 0.008685059693083351)	(82.0, 0.006680815148525655)	(83.0, 0.008016978178230785)	(84.0, 0.005344652118820524)	(85.0, 0.005010611361394241)	(86.0, 0.004008489089115393)	(87.0, 0.002672326059410262)	(88.0, 0.00367444833168911)	(89.0, 0.0023382853019839793)	(90.0, 0.003006366816836545)	(91.0, 0.005010611361394241)	(92.0, 0.00367444833168911)	(93.0, 0.002672326059410262)	(94.0, 0.0033404075742628275)	(95.0, 0.002672326059410262)	(96.0, 0.0033404075742628275)	(97.0, 0.0020042445445576963)	(98.0, 0.00835101893565707)	(99.0, 0.02171264923270838)	(100.0, 0.18127278436332875)
Yell_July18_Site1aa_S130_R1_001	(0.0, 0)	(1.0, 0)	(2.0, 0)	(3.0, 0)	(4.0, 0)	(5.0, 0)	(6.0, 0)	(7.0, 0)	(8.0, 0)	(9.0, 0)	(10.0, 0)	(11.0, 0)	(12.0, 0)	(13.0, 0)	(14.0, 0)	(15.0, 0)	(16.0, 0)	(17.0, 0)	(18.0, 0)	(19.0, 0)	(20.0, 0)	(21.0, 0)	(22.0, 0)	(23.0, 0)	(24.0, 0)	(25.0, 0)	(26.0, 0)	(27.0, 0)	(28.0, 0)	(29.0, 0)	(30.0, 0)	(31.0, 0)	(32.0, 0)	(33.0, 0)	(34.0, 0)	(35.0, 0)	(36.0, 0)	(37.0, 0)	(38.0, 0)	(39.0, 0)	(40.0, 0)	(41.0, 0)	(42.0, 0)	(43.0, 0)	(44.0, 0)	(45.0, 0)	(46.0, 0)	(47.0, 0)	(48.0, 0)	(49.0, 0)	(50.0, 0)	(51.0, 0)	(52.0, 0)	(53.0, 0)	(54.0, 0)	(55.0, 0)	(56.0, 0)	(57.0, 0)	(58.0, 0)	(59.0, 0)	(60.0, 0)	(61.0, 0)	(62.0, 0)	(63.0, 0)	(64.0, 0)	(65.0, 0)	(66.0, 0)	(67.0, 0)	(68.0, 0)	(69.0, 0)	(70.0, 0)	(71.0, 0)	(72.0, 0)	(73.0, 0)	(74.0, 0)	(75.0, 0)	(76.0, 0)	(77.0, 0)	(78.0, 0)	(79.0, 0)	(80.0, 0)	(81.0, 0)	(82.0, 0)	(83.0, 0)	(84.0, 0)	(85.0, 0)	(86.0, 0)	(87.0, 0)	(88.0, 0)	(89.0, 0)	(90.0, 0)	(91.0, 0)	(92.0, 0)	(93.0, 0)	(94.0, 0)	(95.0, 0)	(96.0, 0)	(97.0, 0)	(98.0, 0)	(99.0, 0)	(100.0, 0)
